row_label_raw,row_label_full,"- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp","- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 31/12/2016","- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 31/12/2015","numeric__- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 31/12/2016","numeric__- Thuyết minh theo đối tượng khách hàng, loại hình doanh nghiệp > 31/12/2015"
Tiền gửi của TCKT,Tiền gửi của TCKT,Tiền gửi của TCKT,3.231.952,3.211.738,3231952.0,3211738.0
Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,1.379.814,1.457.421,1379814.0,1457421.0
Công ty TNHH,Công ty TNHH,Công ty TNHH,1.144.648,1.178.476,1144648.0,1178476.0
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,337.276,334.795,337276.0,334795.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,27.022,31.255,27022.0,31255.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,343.192,209.791,343192.0,209791.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,10.803.648,9.337.681,10803648.0,9337681.0
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,133.328,592.340,133328.0,592340.0
Tổng cộng,Tổng cộng,Tổng cộng,14.168.928,13.141.759,14168928.0,13141759.0
