row_label_raw,row_label_full,"17.1. Tiền, vàng gửi của các TCTD khác",31/12/2016,31/12/2015,numeric__31/12/2016,numeric__31/12/2015
a. Tiền vàng gửi không kỳ hạn,a. Tiền vàng gửi không kỳ hạn,a. Tiền vàng gửi không kỳ hạn,6.926,18.624,6926.0,18624.0
- Bằng VND,- Bằng VND,- Bằng VND,6.865,18.556,6865.0,18556.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,61,68,61.0,68.0
b. Tiền vàng gửi có kỳ hạn,b. Tiền vàng gửi có kỳ hạn,b. Tiền vàng gửi có kỳ hạn,1.021.314,875.870,1021314.0,875870.0
- Bằng VND,- Bằng VND,- Bằng VND,2.000,153.500,2000.0,153500.0
- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,1.019.314,722.370,1019314.0,722370.0
Cộng,Cộng,Cộng,1.028.240,894.494,1028240.0,894494.0
