row_label_raw,row_label_full,"36. Tỉnh hình thu nhập của cán bộ, công nhân viên",Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.483,1.486,1483.0,1486.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,209.407,174.683,209407.0,174683.0
2. Tổng thu nhập,"II. Thu nhập của cán bộ, công nhân viên > 2. Tổng thu nhập",2. Tổng thu nhập,209.407,174.683,209407.0,174683.0
3. Tiền lương bình quân (đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 3. Tiền lương bình quân (đồng/người/tháng)",3. Tiền lương bình quân (đồng/người/tháng),12,10,12.0,10.0
4. Thu nhập bình quân (đồng/người/tháng),"II. Thu nhập của cán bộ, công nhân viên > 4. Thu nhập bình quân (đồng/người/tháng)",4. Thu nhập bình quân (đồng/người/tháng),12,10,12.0,10.0
