row_label_raw,row_label_full,Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm),81.136 > 8.370,10.701 > 86.090,numeric__81.136 > 8.370,numeric__10.701 > 86.090
Dự phòng giảm do xử lý các khoản nợ phải thu hồi bằng nguồn dự phòng,Dự phòng giảm do xử lý các khoản nợ phải thu hồi bằng nguồn dự phòng,Dự phòng giảm do xử lý các khoản nợ phải thu hồi bằng nguồn dự phòng,-,(83.516),,-83516.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,89.506,13.275,89506.0,13275.0
