row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2016,Năm 2015,numeric__Thuyết minh,numeric__Năm 2016,numeric__Năm 2015
LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,,1.368.131,1.316.554,,1368131.0,1316554.0
02. Chi phí lãi và các khoản thu nhập tương tự đã trả,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 02. Chi phí lãi và các khoản thu nhập tương tự đã trả,02. Chi phí lãi và các khoản thu nhập tương tự đã trả,,(703.681),(650.372),,-703681.0,-650372.0
03. Thu nhập từ hoạt động dịch vụ nhận được,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 03. Thu nhập từ hoạt động dịch vụ nhận được,03. Thu nhập từ hoạt động dịch vụ nhận được,,33.836,30.864,,33836.0,30864.0
"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,18.559,24.387,,18559.0,24387.0
05. Thu nhập khác,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 05. Thu nhập khác,05. Thu nhập khác,,(6.373),(9.557),,-6373.0,-9557.0
"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro","LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro","06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro",,51.140,"25,873",,51140.0,25.873
"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(371.478),(336.869),,-371478.0,-336869.0
08. Tiền thuế thu nhập thực nộp trong năm,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 08. Tiền thuế thu nhập thực nộp trong năm,08. Tiền thuế thu nhập thực nộp trong năm,,(11.975),(6.335),,-11975.0,-6335.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,378.159,394.545,,378159.0,394545.0
