row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,10.769.902.148.670,(95.109.193.264),10.674.792.955.406,1.0,10769902148670.0,-95109193264.0,10674792955406.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,10.769.902.148.670,(95.109.193.264),10.674.792.955.406,10.0,10769902148670.0,-95109193264.0,10674792955406.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,1.331.253.050.161,(95.109.193.264),1.236.143.856.897,20.0,1331253050161.0,-95109193264.0,1236143856897.0
Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,30,863.127.833.409,(95.109.193.264),768.018.640.145,30.0,863127833409.0,-95109193264.0,768018640145.0
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,50,858.061.261.726,(95.109.193.264),762.952.068.462,50.0,858061261726.0,-95109193264.0,762952068462.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,79.334.316.477,(6.980.728.315),72.353.588.162,51.0,79334316477.0,-6980728315.0,72353588162.0
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,60,778.726.945.249,(88.128.464.949),690.598.480.300,60.0,778726945249.0,-88128464949.0,690598480300.0
Lợi nhuận sau thuế của công ty mẹ,Lợi nhuận sau thuế của công ty mẹ,Lợi nhuận sau thuế của công ty mẹ,61,778.450.045.643,(88.128.464.949),690.321.580.694,61.0,778450045643.0,-88128464949.0,690321580694.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,1.140,(193),947,70.0,1140.0,-193.0,947.0
