row_label_raw,row_label_full,- Ông Ngô Trí Thịnh,Tổng Giám đốc,numeric__Tổng Giám đốc
- Ông Bùi Minh Tân,- Ông Bùi Minh Tân,- Ông Bùi Minh Tân,Phó Tổng Giám đốc,
- Ông Phạm Xuân Phong,- Ông Phạm Xuân Phong,- Ông Phạm Xuân Phong,Phó Tổng Giám đốc,
- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,Phó Tổng Giám đốc,
- Ông Đoàn Xuân Hiệu,- Ông Đoàn Xuân Hiệu,- Ông Đoàn Xuân Hiệu,Phó Tổng Giám đốc,
- Ông Nghiêm Xuân Chiến,- Ông Nghiêm Xuân Chiến,- Ông Nghiêm Xuân Chiến,Phó Tổng Giám đốc,
