row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.000.000.000,1.000.000.000,1000000000.0,1000000000.0
Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,1.000.000.000,1.000.000.000,1000000000.0,1000000000.0
Dài hạn,Dài hạn,Dài hạn,400.000.000,400.000.000,400000000.0,400000000.0
Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng Sản Việt Nam,400.000.000,400.000.000,400000000.0,400000000.0
Cộng,Cộng,Cộng,1.400.000.000,1.400.000.000,1400000000.0,1400000000.0
