row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,10.396.138.491.076,9.238.820.104.996,10396138491076.0,9238820104996.0
Giá vốn bán than,Giá vốn bán than,Giá vốn bán than,96.889.642.536,96.964.732.052,96889642536.0,96964732052.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,102.323.630.995,102.864.261.461,102323630995.0,102864261461.0
Cộng,Cộng,Cộng,10.595.351.764.607,9.438.649.098.509,10595351764607.0,9438649098509.0
