row_label_raw,row_label_full,Họ tên bên liên quan,Các khoản thu nhập,Giá trị giao dịch > Số năm nay,Giá trị giao dịch > Số năm trước,numeric__Các khoản thu nhập,numeric__Giá trị giao dịch > Số năm nay,numeric__Giá trị giao dịch > Số năm trước
Ngô Trí Thịnh,Ngô Trí Thịnh,Ngô Trí Thịnh,"Lương, thường và các khoản phụ cấp, thù lao",805.300.000,607.120.000,,805300000.0,607120000.0
Nguyễn Đức Pha,Nguyễn Đức Pha,Nguyễn Đức Pha,"Lương, thường, phụ cấp, thù lao",663.100.000,486.400.000,,663100000.0,486400000.0
Nguyễn Đức Thảo,Nguyễn Đức Thảo,Nguyễn Đức Thảo,Thù lao,486.000.000,410.400.000,,486000000.0,410400000.0
Nguyễn Trung Thực,Nguyễn Trung Thực,Nguyễn Trung Thực,"Lương, thường và các khoản phụ cấp, thù lao",731.900.000,486.400.000,,731900000.0,486400000.0
Phạm Xuân Phong,Phạm Xuân Phong,Phạm Xuân Phong,"Lương, thường và các khoản phụ cấp",726.905.000,486.400.000,,726905000.0,486400000.0
Bùi Minh Tân,Bùi Minh Tân,Bùi Minh Tân,"Lương, thường và các khoản phụ cấp",675.582.031,483.609.333,,675582031.0,483609333.0
