row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,11.537.225.902.507,10.391.427.357.670,11537225902507.0,10391427357670.0
Doanh thu bán than,Doanh thu bán than,Doanh thu bán than,169.609.550.481,168.101.319.405,169609550481.0,168101319405.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,123.198.035.490,115.264.278.331,123198035490.0,115264278331.0
Cộng,Cộng,Cộng,11.830.033.488.478,10.674.792.955.406,11830033488478.0,10674792955406.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
Doanh thu bán cho bên thứ ba,Trong đó > Doanh thu bán cho bên thứ ba,Doanh thu bán cho bên thứ ba,11.654.465.069.121,10.503.253.410.449,11654465069121.0,10503253410449.0
Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.3),Trong đó > Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.3),Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.3),175.568.419.357,171.539.544.957,175568419357.0,171539544957.0
Cộng,Trong đó > Cộng,Cộng,11.830.033.488.478,10.674.792.955.406,11830033488478.0,10674792955406.0
