row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,01,858.061.261.726,(95.109.193.264),762.952.068.462,1.0,858061261726.0,-95109193264.0,762952068462.0
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,2.997.443.176.792,(95.109.193.264),2.902.333.983.528,8.0,2997443176792.0,-95109193264.0,2902333983528.0
"Tăng, giảm các khoản phải trả","Tăng, giảm các khoản phải trả","Tăng, giảm các khoản phải trả",11,(1.609.384.538.321),913.241.238.264,(696.143.300.057),11.0,-1609384538321.0,913241238264.0,-696143300057.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,1.764.350.722.078,818.132.045.000,2.582.482.767.078,20.0,1764350722078.0,818132045000.0,2582482767078.0
"Cổ tức, lợi nhuận đã trả cho chủ sở hữu","Cổ tức, lợi nhuận đã trả cho chủ sở hữu","Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,409.066.022.500,(818.132.045.000),(409.066.022.500),36.0,409066022500.0,-818132045000.0,-409066022500.0
Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,40,(1.377.979.539.212),(818.132.045.000),(2.196.111.584.212),40.0,-1377979539212.0,-818132045000.0,-2196111584212.0
