row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",7.830.973.200.364,6.574.253.371.840,7830973200364.0,6574253371840.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,484.443.845.017,451.798.226.905,484443845017.0,451798226905.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.512.613.097.073,1.996.934.072.812,1512613097073.0,1996934072812.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,554.159.611.722,312.383.481.196,554159611722.0,312383481196.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,588.512.088.062,418.372.654.506,588512088062.0,418372654506.0
Cộng,Cộng,Cộng,10.970.701.842.238,9.753.741.807.259,10970701842238.0,9753741807259.0
