row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,168.689.851.176,134.757.575.920,168689851176.0,134757575920.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,3.864.627.187,3.905.395.761,3864627187.0,3905395761.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,4.362.408.401,4.626.639.784,4362408401.0,4626639784.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,12.935.469.514,12.951.018.827,12935469514.0,12951018827.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",4.071.020.488,3.899.833.182,4071020488.0,3899833182.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,43.993.586.213,25.972.126.684,43993586213.0,25972126684.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,138.326.324.396,127.053.852.839,138326324396.0,127053852839.0
Cộng,Cộng,Cộng,376.243.287.375,313.166.442.997,376243287375.0,313166442997.0
