row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông Công ty mẹ,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông Công ty mẹ,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông Công ty mẹ,540.902.267.124,690.321.580.694,540902267124.0,690321580694.0
"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông",-,-,,
Số trích quỹ khen thưởng phúc lợi trong năm,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Số trích quỹ khen thưởng phúc lợi trong năm",Số trích quỹ khen thưởng phúc lợi trong năm,-,(43.629.291.431),,-43629291431.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phần phổ thông của Tổng Công ty Cổ phiếu phổ thông đang lưu hành bình quân trong năm (*),"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lợi nhuận phân bổ cho cổ đông sở hữu cổ phần phổ thông của Tổng Công ty Cổ phiếu phổ thông đang lưu hành bình quân trong năm (*)",Lợi nhuận phân bổ cho cổ đông sở hữu cổ phần phổ thông của Tổng Công ty Cổ phiếu phổ thông đang lưu hành bình quân trong năm (*),540.902.267.124,646.692.289.263,540902267124.0,646692289263.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phần phổ thông của Tổng Công ty Cổ phiếu phổ thông đang lưu hành bình quân trong năm (*),"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lợi nhuận phân bổ cho cổ đông sở hữu cổ phần phổ thông của Tổng Công ty Cổ phiếu phổ thông đang lưu hành bình quân trong năm (*)",Lợi nhuận phân bổ cho cổ đông sở hữu cổ phần phổ thông của Tổng Công ty Cổ phiếu phổ thông đang lưu hành bình quân trong năm (*),682.767.475,682.767.475,682767475.0,682767475.0
Lãi cơ bản trên cổ phiếu (**),"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lãi cơ bản trên cổ phiếu (**)",Lãi cơ bản trên cổ phiếu (**),792,947,792.0,947.0
