row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,7.321.842.480,6.395.672.791,7321842480.0,6395672791.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,255.015.240,604.256.457,255015240.0,604256457.0
Phí phát hành LC UPAS,Phí phát hành LC UPAS,Phí phát hành LC UPAS,-,4.061.945.205,,4061945205.0
Bảo hiểm,Bảo hiểm,Bảo hiểm,1.855.515.881,879.974.531,1855515881.0,879974531.0
Chi phí sửa chữa máy móc,Chi phí sửa chữa máy móc,Chi phí sửa chữa máy móc,3.889.860.810,-,3889860810.0,
Chi phí khác,Chi phí khác,Chi phí khác,1.321.450.549,849.496.598,1321450549.0,849496598.0
Dài hạn,Dài hạn,Dài hạn,106.523.699.380,129.447.732.571,106523699380.0,129447732571.0
Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,36.167.784.196,62.345.669.406,36167784196.0,62345669406.0
"Chi phí đèn bù, giải phóng mặt bằng","Chi phí đèn bù, giải phóng mặt bằng","Chi phí đèn bù, giải phóng mặt bằng",26.990.853.798,28.473.116.840,26990853798.0,28473116840.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,6.716.742.706,7.007.575.230,6716742706.0,7007575230.0
Chi phí sửa chữa vật kiến trúc,Chi phí sửa chữa vật kiến trúc,Chi phí sửa chữa vật kiến trúc,27.493.691.813,21.684.141.802,27493691813.0,21684141802.0
Chi phí khác,Chi phí khác,Chi phí khác,9.154.626.867,9.937.229.293,9154626867.0,9937229293.0
Cộng,Cộng,Cộng,113.845.541.860,135.843.405.362,113845541860.0,135843405362.0
