row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,371.501.457.645,362.884.730.754,371501457645.0,362884730754.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,8.574.708.445,20.247.537.827,8574708445.0,20247537827.0
Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,63.262.489.533,117.240.637.849,63262489533.0,117240637849.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,28.002.545.182,15.206.813.432,28002545182.0,15206813432.0
Cộng,Cộng,Cộng,471.341.200.805,515.579.719.862,471341200805.0,515579719862.0
