row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số đầu năm,Số đầu năm,Số đầu năm,918.321.858.802,870.535.724.540,918321858802.0,870535724540.0
Lãi thuộc về cổ đông không kiểm soát,Lãi thuộc về cổ đông không kiểm soát,Lãi thuộc về cổ đông không kiểm soát,34.254.764.868,153.914.756.832,34254764868.0,153914756832.0
Cổ tức chi trả,Cổ tức chi trả,Cổ tức chi trả,(6.250.000.000),-,-6250000000.0,
Giảm khác (Thuyết minh số 21.1),Giảm khác (Thuyết minh số 21.1),Giảm khác (Thuyết minh số 21.1),(196.659.310.242),(106.128.622.570),-196659310242.0,-106128622570.0
Số cuối năm,Số cuối năm,Số cuối năm,749.667.313.428,918.321.858.802,749667313428.0,918321858802.0
