row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,373.867.340.039,790.694.785.484,373867340039.0,790694785484.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,78.229.906.429,-,78229906429.0,
Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,-,23.945.143.067,,23945143067.0
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",17.624.609.266,2.222.033.146,17624609266.0,2222033146.0
Giá vốn nhà xưởng đã bản,Giá vốn nhà xưởng đã bản,Giá vốn nhà xưởng đã bản,70.601.286.338,-,70601286338.0,
Giá vốn khác,Giá vốn khác,Giá vốn khác,70.205.293.319,48.204.294.844,70205293319.0,48204294844.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,610.528.435.391,865.066.256.541,610528435391.0,865066256541.0
