row_label_raw,row_label_full,col_0,Năm nay > Giá vốn,Năm nay > Giá trị trích trướcvào chí phí,Năm trước > Giá vốn,Năm trước > Giá trị trích trướcvào chí phí,numeric__Năm nay > Giá vốn,numeric__Năm nay > Giá trị trích trướcvào chí phí,numeric__Năm trước > Giá vốn,numeric__Năm trước > Giá trị trích trướcvào chí phí
Cho thuê dài hạn đất có cơ sở hạ tầng,Cho thuê dài hạn đất có cơ sở hạ tầng,Cho thuê dài hạn đất có cơ sở hạ tầng,373.867.340.039,57.695.867.117,790.694.785.484,395.524.155.783,373867340039.0,57695867117.0,790694785484.0,395524155783.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,373.867.340.039,57.695.867.117,790.694.785.484,395.524.155.783,373867340039.0,57695867117.0,790694785484.0,395524155783.0
