row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
Chứng khoán kinh doanh: Cổ phiếu (*),Chứng khoán kinh doanh: Cổ phiếu (*),Chứng khoán kinh doanh: Cổ phiếu (*),7.490.461.369,1.007.697.020,(6.482.764.349),7.490.461.369,1.235.586.230,(6.254.875.139),7490461369.0,1007697020.0,-6482764349.0,7490461369.0,1235586230.0,-6254875139.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.490.461.369,1.007.697.020,(6.482.764.349),7.490.461.369,1.235.586.230,(6.254.875.139),7490461369.0,1007697020.0,-6482764349.0,7490461369.0,1235586230.0,-6254875139.0
