row_label_raw,row_label_full,Ngân hàng > Ngân hàng TMCP Đại chứng Việt Nam,Số cuối năm > 290.000.000.000,"Lãi suất > 9,7%/năm",Kỳ hạn trả gốc và lãi > Gốc vay đáo hạn vào ngày 31 tháng 12 năm 2019,Hình thức đảm bảo > Giá trị tài sản hình thành trong tương lai của 120 ha Khu công nghiệp Quang Châu.,numeric__Số cuối năm > 290.000.000.000,"numeric__Lãi suất > 9,7%/năm",numeric__Kỳ hạn trả gốc và lãi > Gốc vay đáo hạn vào ngày 31 tháng 12 năm 2019,numeric__Hình thức đảm bảo > Giá trị tài sản hình thành trong tương lai của 120 ha Khu công nghiệp Quang Châu.
Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,150.000.000.000,,,,150000000000.0,,,
Ngân hàng TMCP Quốc dân (trước đây là Ngân hàng TMCP Nam Việt),Ngân hàng TMCP Quốc dân (trước đây là Ngân hàng TMCP Nam Việt),Ngân hàng TMCP Quốc dân (trước đây là Ngân hàng TMCP Nam Việt),55.542.352.014,10%/năm,Trả nợ gốc 6 tháng 1 lần trong vòng 5 lần kể từ ngày 1 tháng 8 năm 2016,"Giá trị quyền sử dụng đất lô B1, B2, B4, B5, B6 KCN Tân Phú Trung.",55542352014.0,,,
Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,33.502.560.000,,,,33502560000.0,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,741.639.071.458,,,,741639071458.0,,,
Trong đó- Vay dài hạn đến hạn trả,Trong đó- Vay dài hạn đến hạn trả,Trong đó- Vay dài hạn đến hạn trả,193.502.560.000,,,,193502560000.0,,,
- Vay dài hạn,- Vay dài hạn,- Vay dài hạn,548.136.511.458,,,,548136511458.0,,,
