row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,2.049.756.907.468,1.647.016.977.702,,,2049756907468.0,1647016977702.0
210,210,210,I. Các khoản phải thu dài hạn,,724.507.193.963,303.757.985.548,,,724507193963.0,303757985548.0
211,211,211,1. Phải thu dài hạn của khách hàng,6,26.434.546.048,211.863.915.704,,6.0,26434546048.0,211863915704.0
215,215,215,2. Phải thu về cho vay dài hạn,8,26.900.000.000,50.700.000.000,,8.0,26900000000.0,50700000000.0
216,216,216,3. Phải thu dài hạn khác,9,671.172.647.915,41.194.069.844,,9.0,671172647915.0,41194069844.0
220,220,220,II. Tài sản cố định,,118.085.134.469,124.169.252.984,,,118085134469.0,124169252984.0
221,221,221,1. Tài sản cố định hữu hình,11,118.085.134.469,124.169.252.984,,11.0,118085134469.0,124169252984.0
222,222,222,Nguyên giá,,287.795.293.614,276.423.569.953,,,287795293614.0,276423569953.0
223,223,223,Giá trị hao mòn lũy kế,,(169.710.159.145),(152.254.316.969),,,-169710159145.0,-152254316969.0
227,227,227,2. Tài sản cố định vô hình,,-,-,,,,
228,227 > 228,228,Nguyên giá,,72.075.500,72.075.500,,,72075500.0,72075500.0
229,227 > 229,229,Giá trị hao mòn lũy kế,,(72.075.500),(72.075.500),,,-72075500.0,-72075500.0
230,227 > 230,230,III. Bất động sản đầu tư,12,134.884.233.798,86.624.808.469,,12.0,134884233798.0,86624808469.0
231,227 > 231,231,1. Nguyên giá,,161.449.401.105,95.837.051.999,,,161449401105.0,95837051999.0
232,227 > 232,232,2. Giá trị hao mòn lũy kế,,(26.565.167.307),(9.212.243.530),,,-26565167307.0,-9212243530.0
240,227 > 240,240,IV. Tài sản dở dang dài hạn,,151.323.290.812,234.360.537.258,,,151323290812.0,234360537258.0
242,227 > 242,242,1. Chi phí xây dựng cơ bản dở dang,13,151.323.290.812,234.360.537.258,,13.0,151323290812.0,234360537258.0
250,227 > 250,250,V. Đầu tư tài chính dài hạn,14,911.874.770.412,893.138.424.665,,14.0,911874770412.0,893138424665.0
252,227 > 252,252,"1. Đầu tư vào các công ty liên doanh, liên kết",14.1,503.087.714.088,484.351.368.341,,141.0,503087714088.0,484351368341.0
253,227 > 253,253,2. Đầu tư góp vốn vào đơn vị khác,14.2,448.500.200.000,448.500.200.000,,142.0,448500200000.0,448500200000.0
254,227 > 254,254,3. Dự phòng đầu tư tài chính dài hạn,14.2,(39.713.143.676),(39.713.143.676),,142.0,-39713143676.0,-39713143676.0
260,227 > 260,260,VI. Tài sản dài hạn khác,,9.082.284.014,4.965.968.778,,,9082284014.0,4965968778.0
261,227 > 261,261,1. Chi phí trả trước dài hạn,,9.082.284.014,4.965.968.778,,,9082284014.0,4965968778.0
270,227 > 270,270,TỔNG CỘNG TÀI SẢN,,15.779.767.538.270,14.657.547.795.899,,,15779767538270.0,14657547795899.0
