row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Doanh thu bán hàng và cung cấp dịch vụ,Nhận gốc vay,Trả gốc vay,Mua hàng hóa dịch vụ,Doanh thu tài chính,Đơn vị tính: VND,numeric__Môi quan hệ,numeric__Doanh thu bán hàng và cung cấp dịch vụ,numeric__Nhận gốc vay,numeric__Trả gốc vay,numeric__Mua hàng hóa dịch vụ,numeric__Doanh thu tài chính,numeric__Đơn vị tính: VND
Công ty An Phát Holdings,Công ty An Phát Holdings,Công ty An Phát Holdings,Công ty mẹ,1.378.590.375,,,1.850.952.485,2.134.599.617,3.200.526.235,,1378590375.0,,,1850952485.0,2134599617.0,3200526235.0
Ông Phạm Ánh Dương,Ông Phạm Ánh Dương,Ông Phạm Ánh Dương,Lãnh đạo chủ chốt,,13.604.746.353,13.604.746.353,,,,,,13604746353.0,13604746353.0,,,
Ông Vũ Thanh Bình,Ông Vũ Thanh Bình,Ông Vũ Thanh Bình,Lãnh đạo chủ chốt,,1.150.000.000,1.150.000.000,,,,,,1150000000.0,1150000000.0,,,
