row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Giá vốn hàng hóa đã bán,Giá vốn hàng hóa đã bán,Giá vốn hàng hóa đã bán,4.394.246.711.745,4.042.492.218.048,4394246711745.0,4042492218048.0
Giá vốn thành phẩm đã bán,Giá vốn thành phẩm đã bán,Giá vốn thành phẩm đã bán,3.352.197.555.399,3.257.298.390.426,3352197555399.0,3257298390426.0
"Giá vốn bán nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Giá vốn bán nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Giá vốn bán nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp",397.918.614.361,-,397918614361.0,
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,53.292.203.242,38.845.931.724,53292203242.0,38845931724.0
Giá vốn hoạt động khác,Giá vốn hoạt động khác,Giá vốn hoạt động khác,18.278.817.360,-,18278817360.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.215.933.902.107,7.338.636.540.198,8215933902107.0,7338636540198.0
