row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá trị VND,Số đầu năm > Số lượng,Số đầu năm > Giá trị VND,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá trị VND,numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá trị VND
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,171.199.976,1.711.999.760.000,171.199.976,1.711.999.760.000,171199976.0,1711999760000.0,171199976.0,1711999760000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,171.199.976,1.711.999.760.000,171.199.976,1.711.999.760.000,171199976.0,1711999760000.0,171199976.0,1711999760000.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,-,-,,,,
Cổ phiếu đã bán ra công chúng,Cổ phiếu ưu đãi > Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,171.199.976,1.711.999.760.000,171.199.976,1.711.999.760.000,171199976.0,1711999760000.0,171199976.0,1711999760000.0
Cổ phiếu phổ thông,Cổ phiếu ưu đãi > Cổ phiếu phổ thông,Cổ phiếu phổ thông,171.199.976,1.711.999.760.000,171.199.976,1.711.999.760.000,171199976.0,1711999760000.0,171199976.0,1711999760000.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,-,-,,,,
Cổ phiếu đang lưu hành,Cổ phiếu ưu đãi > Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,171.199.976,1.711.999.760.000,171.199.976,1.711.999.760.000,171199976.0,1711999760000.0,171199976.0,1711999760000.0
Cổ phiếu phổ thông,Cổ phiếu ưu đãi > Cổ phiếu phổ thông,Cổ phiếu phổ thông,171.199.976,1.711.999.760.000,171.199.976,1.711.999.760.000,171199976.0,1711999760000.0,171199976.0,1711999760000.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,-,-,,,,
