row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,604.445.172.076,604.445.172.076,622.326.616.141,622.326.616.141,604445172076.0,604445172076.0,622326616141.0,622326616141.0
Đối tác doanh nghiệp số 4,Đối tác doanh nghiệp số 4,Đối tác doanh nghiệp số 4,175.376.050.090,175.376.050.090,-,-,175376050090.0,175376050090.0,,
Đối tác doanh nghiệp số 5,Đối tác doanh nghiệp số 5,Đối tác doanh nghiệp số 5,66.354.855.891,66.354.855.891,120.177.299.178,120.177.299.178,66354855891.0,66354855891.0,120177299178.0,120177299178.0
Đối tác doanh nghiệp số 6,Đối tác doanh nghiệp số 6,Đối tác doanh nghiệp số 6,62.985.181.781,62.985.181.781,136.948.810.046,136.948.810.046,62985181781.0,62985181781.0,136948810046.0,136948810046.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,299.729.084.314,299.729.084.314,365.200.506.917,365.200.506.917,299729084314.0,299729084314.0,365200506917.0,365200506917.0
Phải trả các bên liên quan (Thuyết minh số 31),Phải trả các bên liên quan (Thuyết minh số 31),Phải trả các bên liên quan (Thuyết minh số 31),-,-,452.047.733,452.047.733,,,452047733.0,452047733.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,604.445.172.076,604.445.172.076,622.778.663.874,622.778.663.874,604445172076.0,604445172076.0,622778663874.0,622778663874.0
