row_label_raw,row_label_full,col_0,Sản xuất,Thương mại,Dịch vụ,Loại trừ,Đơn vị tính: VNDTổng công,numeric__Sản xuất,numeric__Thương mại,numeric__Dịch vụ,numeric__Loại trừ,numeric__Đơn vị tính: VNDTổng công
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,,,,,
Tài sản bộ phận,Tài sản bộ phận > Tài sản bộ phận,Tài sản bộ phận,8.139.672.451.604,1.575.987.754.710,148.958.072.698,(2.335.451.556.609),7.529.166.722.403,8139672451604.0,1575987754710.0,148958072698.0,-2335451556609.0,7529166722403.0
Nợ phải trả bộ phận,Tài sản bộ phận > Nợ phải trả bộ phận,Nợ phải trả bộ phận,3.796.134.821.813,1.304.776.630.866,39.342.586.775,(591.337.465.742),4.548.916.573.712,3796134821813.0,1304776630866.0,39342586775.0,-591337465742.0,4548916573712.0
Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,,,,,
Doanh thu thuần,Kết quả kinh doanh bộ phận > Doanh thu thuần,Doanh thu thuần,5.518.369.634.757,4.610.033.633.728,185.212.181.871,(2.302.042.836.967),8.011.572.613.389,5518369634757.0,4610033633728.0,185212181871.0,-2302042836967.0,8011572613389.0
Kết quả hoạt động kinh doanh,Kết quả kinh doanh bộ phận > Kết quả hoạt động kinh doanh,Kết quả hoạt động kinh doanh,203.904.294.818,6.081.765.868,8.267.095.213,(6.104.242.338),212.148.913.561,203904294818.0,6081765868.0,8267095213.0,-6104242338.0,212148913561.0
