row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số cuối năm
Tài sản phân bổ theo bộ phận lĩnh vực kinh doanh,Tài sản phân bổ theo bộ phận lĩnh vực kinh doanh,Tài sản phân bổ theo bộ phận lĩnh vực kinh doanh,5.572.804.026.202,5572804026202.0
"Sản xuất, bán và kinh doanh thương mại hạt nhựa và bao bì","Sản xuất, bán và kinh doanh thương mại hạt nhựa và bao bì","Sản xuất, bán và kinh doanh thương mại hạt nhựa và bao bì",4.048.008.611.681,4048008611681.0
"Kinh doanh nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Kinh doanh nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp","Kinh doanh nhà xưởng, cho thuê đất và hạ tầng khu công nghiệp",1.417.076.647.364,1417076647364.0
Dịch vụ vận chuyển,Dịch vụ vận chuyển,Dịch vụ vận chuyển,107.718.767.157,107718767157.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,2.414.650.132.329,2414650132329.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.987.454.158.531,7987454158531.0
