row_label_raw,row_label_full,col_0,Tổng nợ cho vay triệu đồng,Tổng tiền gửi tại NHNN và các TCTD khác triệu đồng,Cam kết ngoại bảng triệu đồng,Công cụ tài chính phải sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng nợ cho vay triệu đồng,numeric__Tổng tiền gửi tại NHNN và các TCTD khác triệu đồng,numeric__Cam kết ngoại bảng triệu đồng,numeric__Công cụ tài chính phải sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,280.656.128,66.307.096,428.162.641,26.266,99.575.289,280656128.0,66307096.0,428162641.0,26266.0,99575289.0
Nước ngoài,Nước ngoài,Nước ngoài,3.344.252,1.227.872,198.001,-,39.456,3344252.0,1227872.0,198001.0,,39456.0
,,,284.000.380,67.534.968,428.360.642,26.266,99.614.745,284000380.0,67534968.0,428360642.0,26266.0,99614745.0
