row_label_raw,row_label_full,col_0,31/12/2020triêu đồng,31/12/2019triêu đồng,numeric__31/12/2020triêu đồng,numeric__31/12/2019triêu đồng
Dư phòng chung,Dư phòng chung,Dư phòng chung,2.083.143,1.735.741,2083143.0,1735741.0
Dư phòng cụ thể,Dư phòng cụ thể,Dư phòng cụ thể,2.045.113,1.267.886,2045113.0,1267886.0
,,,4.128.256,3.003.627,4128256.0,3003627.0
