row_label_raw,row_label_full,Tiền gửi tại NHNN Việt Nam bằng VND (i) > Tiền gửi tại NHNN Việt Nam bằng ngoại tệ (i),31/12/2020triệu đồng > 14.648.150 > 1.580.115,31/12/2019triệu đồng > 11.826.457 > 1.747.103,numeric__31/12/2020triệu đồng > 14.648.150 > 1.580.115,numeric__31/12/2019triệu đồng > 11.826.457 > 1.747.103
Tiền gửi tại Ngân hàng Nhà nước Lào (ii),Tiền gửi tại Ngân hàng Nhà nước Lào (ii),Tiền gửi tại Ngân hàng Nhà nước Lào (ii),370.632,231.067,370632.0,231067.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),Tiền gửi tại Ngân hàng Quốc gia Campuchia (iii),687.958,533.448,687958.0,533448.0
,,,17.286.855,14.338.075,17286855.0,14338075.0
