row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2019,31/12/2019_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2019,numeric__31/12/2019_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, làm nghiệp và thủy sản","Nông, làm nghiệp và thủy sản","Nông, làm nghiệp và thủy sản",3.217.038,"1,13",3.320.783,"1,39",3217038.0,1.13,3320783.0,1.39
Khai khoáng,Khai khoáng,Khai khoáng,3.987.481,"1,40",3.837.122,"1,60",3987481.0,1.4,3837122.0,1.6
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",45.483.439,"16,02",38.783.944,"16,22",45483439.0,16.02,38783944.0,16.22
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",19.633.300,"6,91",10.000.983,"4,18",19633300.0,6.91,10000983.0,4.18
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",739.723,"0,26",724.777,"0,30",739723.0,0.26,724777.0,0.3
Xây dựng,Xây dựng,Xây dựng,18.157.881,"6,39",19.403.393,"8,12",18157881.0,6.39,19403393.0,8.12
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",63.676.131,"22,42",56.817.785,"23,77",63676131.0,22.42,56817785.0,23.77
"Vận tải, kho bãi","Vận tải, kho bãi","Vận tải, kho bãi",7.850.007,"2,76",7.810.083,"3,27",7850007.0,2.76,7810083.0,3.27
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",8.658.188,"3,05",7.780.639,"3,25",8658188.0,3.05,7780639.0,3.25
Thông tin và truyền thống,Thông tin và truyền thống,Thông tin và truyền thống,1.605.415,"0,57",2.598.729,"1,09",1605415.0,0.57,2598729.0,1.09
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",1.121.837,"0,40",880.960,"0,37",1121837.0,0.4,880960.0,0.37
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,9.395.157,"3,31",5.356.894,"2,24",9395157.0,3.31,5356894.0,2.24
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",437.012,"0,15",311.581,"0,13",437012.0,0.15,311581.0,0.13
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,421.668,"0,15",894.466,"0,37",421668.0,0.15,894466.0,0.37
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,907.843,"0,32",1.131.384,"0,47",907843.0,0.32,1131384.0,0.47
Y tế và hoạt động tro giúp xã hội,Y tế và hoạt động tro giúp xã hội,Y tế và hoạt động tro giúp xã hội,2.539.758,"0,89",1.479.427,"0,62",2539758.0,0.89,1479427.0,0.62
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",3.438.418,"1,21",2.721.923,"1,14",3438418.0,1.21,2721923.0,1.14
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,67.740,"0,02",53.874,"0,02",67740.0,0.02,53874.0,0.02
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,89.318.092,"31,46",71.661.238,"29,98",89318092.0,31.46,71661238.0,29.98
Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,3.344.252,"1,18",3.513.008,"1,47",3344252.0,1.18,3513008.0,1.47
,,,284.000.380,100,239.082.993,100,284000380.0,100.0,239082993.0,100.0
