row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2019,31/12/2019_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2019,numeric__31/12/2019_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,25.290.160,"8,90",15.082.508,"6,31",25290160.0,8.9,15082508.0,6.31
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,5.715.191,"2,01",6.930.066,"2,90",5715191.0,2.01,6930066.0,2.9
Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,Công ty TNHH MTV với vốn Nhà nước trên 50%,653.232,"0,23",389.523,"0,16",653232.0,0.23,389523.0,0.16
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,50.436.083,"17,76",45.978.538,"19,23",50436083.0,17.76,45978538.0,19.23
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,4.433.211,"1,56",5.935.532,"2,48",4433211.0,1.56,5935532.0,2.48
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,64.749.596,"22,80",61.126.035,"25,57",64749596.0,22.8,61126035.0,25.57
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,8.266.322,"2,91",7.063.750,"2,95",8266322.0,2.91,7063750.0,2.95
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,120.253,"0,04",195.772,"0,08",120253.0,0.04,195772.0,0.08
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",120.755.258,"42,53",92.707.166,"38,78",120755258.0,42.53,92707166.0,38.78
"Địch vụ hành chính sự nghiệp, Đăng, đoàn thể và hiệp hội","Địch vụ hành chính sự nghiệp, Đăng, đoàn thể và hiệp hội","Địch vụ hành chính sự nghiệp, Đăng, đoàn thể và hiệp hội",34.581,"0,01",40.151,"0,02",34581.0,0.01,40151.0,0.02
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,202.241,"0,07",120.944,"0,05",202241.0,0.07,120944.0,0.05
Dư nợ tại Chỉ nhánh nước ngoài,Dư nợ tại Chỉ nhánh nước ngoài,Dư nợ tại Chỉ nhánh nước ngoài,3.344.252,"1,18",3.513.008,"1,47",3344252.0,1.18,3513008.0,1.47
,,,284.000.380,100,239.082.993,100,284000380.0,100.0,239082993.0,100.0
