row_label_raw,row_label_full,"Giá trị lợi thể thương mại (""LTTM"")",31/12/2020triệu đồng > 94.261,31/12/2019triệu đồng > 94.261,numeric__31/12/2020triệu đồng > 94.261,numeric__31/12/2019triệu đồng > 94.261
"Điều chính của Kiểm toán Nhà nước (""KTNN"")","Điều chính của Kiểm toán Nhà nước (""KTNN"")","Điều chính của Kiểm toán Nhà nước (""KTNN"")",965,965,965.0,965.0
Tổng giá trị lợi thể thương mại,Tổng giá trị lợi thể thương mại,Tổng giá trị lợi thể thương mại,95.226,95.226,95226.0,95226.0
Thời gian phân bổ (năm),Thời gian phân bổ (năm),Thời gian phân bổ (năm),10,10,10.0,10.0
Giá trị LTTM đã phân bổ lũy kê đầu kỳ,Giá trị LTTM đã phân bổ lũy kê đầu kỳ,Giá trị LTTM đã phân bổ lũy kê đầu kỳ,38.091,28.568,38091.0,28568.0
Giá trị LTTM chưa phân bổ,Giá trị LTTM chưa phân bổ,Giá trị LTTM chưa phân bổ,57.135,66.658,57135.0,66658.0
Lợi thể thương mại phân bổ trong kỳ,Lợi thể thương mại phân bổ trong kỳ,Lợi thể thương mại phân bổ trong kỳ,(9.522),(9.523),-9522.0,-9523.0
- Giá trị LTTM phân bổ trong kỳ,- Giá trị LTTM phân bổ trong kỳ,- Giá trị LTTM phân bổ trong kỳ,(9.522),(9.523),-9522.0,-9523.0
,,,47.613,57.135,47613.0,57135.0
