row_label_raw,row_label_full,col_0,31/12/2020triêu đồng,31/12/2019triêu đồng,numeric__31/12/2020triêu đồng,numeric__31/12/2019triêu đồng
Lợi thể thương mai,Lợi thể thương mai,Lợi thể thương mai,47.613,57.135,47613.0,57135.0
Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,598.690,408.967,598690.0,408967.0
Tải sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng,Tải sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng,Tải sản gán nợ đã chuyển quyền sở hữu cho Ngân hàng,2.382,402.382,2382.0,402382.0
Tải sản có khác,Tải sản có khác,Tải sản có khác,29.866,28.021,29866.0,28021.0
,,,678.551,896.505,678551.0,896505.0
