row_label_raw,row_label_full,Khoản mục biến động lớn,Giá trị triệu VND,numeric__Giá trị triệu VND
Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,1.940.313,1940313.0
Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,Tăng lãi thuần từ hoạt động dịch vụ,141.508,141508.0
Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,138.144,138144.0
Tăng lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,Tăng lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,Tăng lãi thuần từ mua bán chứng khoán đầu tư và đầu tư dài hạn,300.429,300429.0
Giảm lãi thuần từ hoạt động khác,Giảm lãi thuần từ hoạt động khác,Giảm lãi thuần từ hoạt động khác,(643.499),-643499.0
"Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần",77.251,77251.0
Tăng chi phí hoạt động,Tăng chi phí hoạt động,Tăng chi phí hoạt động,(353.347),-353347.0
Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,Tăng chi phí dự phòng rủi ro tín dụng,(1.188.524),-1188524.0
,,,412.275,412275.0
