row_label_raw,row_label_full,col_0,Miền Bắc,Miền Trung,Miền Nam,Nước ngoài,Loại trừ,Tổng cộng,numeric__Miền Bắc,numeric__Miền Trung,numeric__Miền Nam,numeric__Nước ngoài,numeric__Loại trừ,numeric__Tổng cộng
Tài sản,Tài sản,Tài sản,322.497.365,34.965.617,116.408.585,4.745.926,(777.899),477.839.594,322497365.0,34965617.0,116408585.0,4745926.0,-777899.0,477839594.0
1. Tiền mặt,1. Tiền mặt,1. Tiền mặt,1.755.650,334.147,939.604,78.848,-,3.108.249,1755650.0,334147.0,939604.0,78848.0,,3108249.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,3.795.309,24.006,70.028,10.263,-,3.899.606,3795309.0,24006.0,70028.0,10263.0,,3899606.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,316.946.406,34.607.464,115.398.953,4.656.815,(777.899),470.831.739,316946406.0,34607464.0,115398953.0,4656815.0,-777899.0,470831739.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,341.512.030,17.403.468,70.499.389,2.466.563,(777.899),431.103.551,341512030.0,17403468.0,70499389.0,2466563.0,-777899.0,431103551.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,322.513.412,17.140.110,67.301.564,2.425.198,(370.240),409.010.044,322513412.0,17140110.0,67301564.0,2425198.0,-370240.0,409010044.0
2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,2. Nợ phải trả nội bộ,1.305.449,15,37,8.029,-,1.313.530,1305449.0,15.0,37.0,8029.0,,1313530.0
3. Nợ phải trả khác,3. Nợ phải trả khác,3. Nợ phải trả khác,17.693.169,263.343,3.197.788,33.336,(407.659),20.779.977,17693169.0,263343.0,3197788.0,33336.0,-407659.0,20779977.0
