row_label_raw,row_label_full,Namd may,Tyt nagy 01/7/2018den nagy 31/12/2018,numeric__Tyt nagy 01/7/2018den nagy 31/12/2018
VND,VND,VND,VND,
240.258.072.507,VND > 240.258.072.507,240.258.072.507,87.066.888.4744,870668884744.0
25.041.249.724,VND > 25.041.249.724,25.041.249.724,10.606.950.8777,106069508777.0
21.185.855.834,VND > 21.185.855.834,21.185.855.834,7.214.149.033,7214149033.0
398.345.285.804,VND > 398.345.285.804,398.345.285.804,14.795.378.110,14795378110.0
190.845.688.227,VND > 190.845.688.227,190.845.688.227,66.812.854.863,66812854863.0
936.490.151.190,VND > 936.490.151.190,936.490.151.190,248.038.935.465,248038935465.0
