row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Năm nay,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018
,,,VND,VND,,
Số đầu năm/kỳ,Số đầu năm/kỳ,Số đầu năm/kỳ,394.775.305.915,682.492.396.095,394775305915.0,682492396095.0
Trích lập dự phòng bổ sung trong năm/kỳ(Hoàn nhập) dự phòng,Trích lập dự phòng bổ sung trong năm/kỳ(Hoàn nhập) dự phòng,Trích lập dự phòng bổ sung trong năm/kỳ(Hoàn nhập) dự phòng,1.227.481.959.407,437.567.101.949(21.348.318.499),1227481959407.0,
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(877.983.231.224),(703.935.873.630),-877983231224.0,-703935873630.0
Số cuối năm/kỳ,Số cuối năm/kỳ,Số cuối năm/kỳ,744.274.034.098,394.775.305.915,744274034098.0,394775305915.0
