row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,67.259.980.546,83.827.718.717,67259980546.0,83827718717.0
Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,7.354.964.525,17.001.027.885,7354964525.0,17001027885.0
- Chênh lệch giá trị vốn nhà nước sau khi bù đắp vốnđiều lệ của công ty cổ phần,- Chênh lệch giá trị vốn nhà nước sau khi bù đắp vốnđiều lệ của công ty cổ phần,- Chênh lệch giá trị vốn nhà nước sau khi bù đắp vốnđiều lệ của công ty cổ phần,-,6.923.066.631,,6923066631.0
- Tiền thu từ cổ phần hóa chờ quyết toán chi phí cổphản hóa,- Tiền thu từ cổ phần hóa chờ quyết toán chi phí cổphản hóa,- Tiền thu từ cổ phần hóa chờ quyết toán chi phí cổphản hóa,7.354.964.525,10.077.961.254,7354964525.0,10077961254.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,59.905.016.021,66.826.690.832,59905016021.0,66826690832.0
b. Các khoản phải trả khác cho các bên liên quan(Chỉ tiết tại Thuyết minh số 34),b. Các khoản phải trả khác cho các bên liên quan(Chỉ tiết tại Thuyết minh số 34),b. Các khoản phải trả khác cho các bên liên quan(Chỉ tiết tại Thuyết minh số 34),1.214.416.466.738,2.154.550.281.831,1214416466738.0,2154550281831.0
Tập đoàn Dầu khí Việt Nam (i),Tập đoàn Dầu khí Việt Nam (i),Tập đoàn Dầu khí Việt Nam (i),1.214.416.466.738,2.130.275.290.623,1214416466738.0,2130275290623.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,-,24.274.991.208,,24274991208.0
,,,1.281.676.447.284,2.238.378.000.548,1281676447284.0,2238378000548.0
