row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,219.318.357.500,219.318.357.500,11.915.273.947.016,8.638.796.937.287,3.495.795.367.229,3.495.795.367.229,219318357500.0,219318357500.0,11915273947016.0,8638796937287.0,3495795367229.0,3495795367229.0
Vay dàl hạn đến hạn trả,Vay dàl hạn đến hạn trả,Vay dàl hạn đến hạn trả,3.870.106.513.086,3.870.106.513.086,3.238.479.574.430,3.875.916.653.773,3.232.669.433.743,3.232.669.433.743,3870106513086.0,3870106513086.0,3238479574430.0,3875916653773.0,3232669433743.0,3232669433743.0
,,,4.089.424.870.586,4.089.424.870.586,15.153.753.521.446,12.514.713.591.060,6.728.464.800.972,6.728.464.800.972,4089424870586.0,4089424870586.0,15153753521446.0,12514713591060.0,6728464800972.0,6728464800972.0
