row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Năm nay,numeric__Từ ngày 01/7/2018đến ngày 31/12/2018
,,,VND,VND,,
Số đầu năm/kỳ,Số đầu năm/kỳ,Số đầu năm/kỳ,183.335.425.259,166.875.503.857,183335425259.0,166875503857.0
Phát sinh trong năm/kỳ,Phát sinh trong năm/kỳ,Phát sinh trong năm/kỳ,252.243.834.229,200.956.191.159,252243834229.0,200956191159.0
Kết chuyển sang tài sản cố định,Kết chuyển sang tài sản cố định,Kết chuyển sang tài sản cố định,(29.700.135.714),(5.027.562.391),-29700135714.0,-5027562391.0
Ghi nhận vào chỉ phí trả trước hoặc chỉ phí,Ghi nhận vào chỉ phí trả trước hoặc chỉ phí,Ghi nhận vào chỉ phí trả trước hoặc chỉ phí,(207.032.738.218),(179.468.707.366),-207032738218.0,-179468707366.0
Số cuối năm/kỳ,Số cuối năm/kỳ,Số cuối năm/kỳ,198.846.385.556,183.335.425.259,198846385556.0,183335425259.0
