row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,11.802.476.538.264,11.802.476.538.264,-,3.881.219.946.635,7.921.256.591.629,7.921.256.591.629,11802476538264.0,11802476538264.0,,3881219946635.0,7921256591629.0,7921256591629.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,11.802.476.538.264,11.802.476.538.264,-,3.881.219.946.635,7.921.256.591.629,7.921.256.591.629,11802476538264.0,11802476538264.0,,3881219946635.0,7921256591629.0,7921256591629.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,
Vay dài hạn đến hạn trả,Trong đó: > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,3.870.106.513.086,3.870.106.513.086,-,-,3.232.669.433.743,3.232.669.433.743,3870106513086.0,3870106513086.0,,,3232669433743.0,3232669433743.0
Vay dài hạn,Trong đó: > Vay dài hạn,Vay dài hạn,7.932.370.025.178,7.932.370.025.178,-,-,4.688.587.157.886,4.688.587.157.886,7932370025178.0,7932370025178.0,,,4688587157886.0,4688587157886.0
