row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRẢ,300,,18.431.836.101.830,18.511.598.509.419,,300.0,,18431836101830.0,18511598509419.0
I.,I.,I.,Nợ ngắn hạn,310,,13.018.517.807.219,10.198.883.358.828,,310.0,,13018517807219.0,10198883358828.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,16,3.839.931.562.811,2.623.794.423.176,,311.0,16.0,3839931562811.0,2623794423176.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,,1.962.903.000,1.709.635.299,,312.0,,1962903000.0,1709635299.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,17,96.723.901.647,87.898.512.493,,313.0,17.0,96723901647.0,87898512493.0
4.,4.,4.,Phải trả người lao động,314,,111.257.467.812,68.683.352.737,,314.0,,111257467812.0,68683352737.0
5.,5.,5.,Chỉ phí phải trả ngắn hạn,315,18,704.945.065.323,870.053.219.515,,315.0,18.0,704945065323.0,870053219515.0
6.,6.,6.,Phải trả ngắn hạn khác,319,19,1.281.676.447.284,2.238.378.000.548,,319.0,19.0,1281676447284.0,2238378000548.0
7.,7.,7.,Vay và nợ thuê tài chính ngắn hạn,320,20,6.728.464.800.972,4.089.424.870.586,,320.0,20.0,6728464800972.0,4089424870586.0
8.,8.,8.,Dự phòng phải trả ngắn hạn,321,22,148.286.054.181,143.181.837.310,,321.0,22.0,148286054181.0,143181837310.0
9.,9.,9.,"Quỹ khen thưởng, phúc lợi",322,,105.269.604.189,75.759.507.164,,322.0,,105269604189.0,75759507164.0
II.,II.,II.,Nợ dài hạn,330,,5.413.318.294.611,8.312.715.150.591,,330.0,,5413318294611.0,8312715150591.0
1.,1.,1.,Phải trả dài hạn khác,337,,10.000.000,18.500.000,,337.0,,10000000.0,18500000.0
2.,2.,2.,Vay và nợ thuê tài chính dài hạn,338,20,4.688.587.157.886,7.932.370.025.178,,338.0,20.0,4688587157886.0,7932370025178.0
3.,3.,3.,Dự phòng phải trả dài hạn,342,22,595.987.979.917,251.593.468.605,,342.0,22.0,595987979917.0,251593468605.0
4.,4.,4.,Quỹ phát triển khoa học và công nghệ,343,,128.733.156.808,128.733.156.808,,343.0,,128733156808.0,128733156808.0
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,25.567.220.418.077,23.731.720.120.903,,400.0,,25567220418077.0,23731720120903.0
I.,I.,I.,Vốn chủ sở hữu,410,23,25.567.220.418.077,23.731.720.120.903,,410.0,23.0,25567220418077.0,23731720120903.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,23.418.716.000.000,23.418.716.000.000,,411.0,,23418716000000.0,23418716000000.0
2.,2.,2.,Quỹ đầu tư phát triển,418,,680.146.207.883,91.353.654.181,,418.0,,680146207883.0,91353654181.0
3.,3.,3.,Lợi nhuận sau thuế chưa phân phối,421,,1.468.358.210.194,221.650.466.722,,421.0,,1468358210194.0,221650466722.0
,,,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,421a,,214.480.509.162,,,,,214480509162.0,
,,,- Lợi nhuận sau thuế chưa phân phối năm nay/kỳ này,421b,,1.253.877.701.032,221.650.466.722,,,,1253877701032.0,221650466722.0
,,,TỔNG CÔNG NGUỒN VỐN(440=300+400),440,,43.999.056.519.907,42.243.318.630.322,,440.0,,43999056519907.0,42243318630322.0
