row_label_raw,row_label_full,Các loại tài sảntài chính,Số cuối năm > Giá mua/Giá gốc,Số cuối năm > Chênh lệch đánh giá > Chênh lệch tăng,Số cuối năm > Chênh lệch đánh giá > Chênh lệch giảm,Số cuối năm > Giá trị đánh giá lại,Số đầu năm > Giá mua/Giá gốc,Số đầu năm > Chênh lệch đánh giá > Chênh lệch tăng,Số đầu năm > Chênh lệch đánh giá > Chênh lệch giảm,Số đầu năm > Giá trị đánh giá lại,numeric__Số cuối năm > Giá mua/Giá gốc,numeric__Số cuối năm > Chênh lệch đánh giá > Chênh lệch tăng,numeric__Số cuối năm > Chênh lệch đánh giá > Chênh lệch giảm,numeric__Số cuối năm > Giá trị đánh giá lại,numeric__Số đầu năm > Giá mua/Giá gốc,numeric__Số đầu năm > Chênh lệch đánh giá > Chênh lệch tăng,numeric__Số đầu năm > Chênh lệch đánh giá > Chênh lệch giảm,numeric__Số đầu năm > Giá trị đánh giá lại
FVTPL,FVTPL,FVTPL,2.293.276.097.957,40.156.043.224,(293.446.321.263),2.039.985.819.918,1.423.338.558.776,154.500.481.381,(146.695.944.057),1.431.143.096.100,2293276097957.0,40156043224.0,-293446321263.0,2039985819918.0,1423338558776.0,154500481381.0,-146695944057.0,1431143096100.0
Cổ phiếu vàCCQ niêm yết,Cổ phiếu vàCCQ niêm yết,Cổ phiếu vàCCQ niêm yết,1.611.962.128.767,28.291.749.774,(268.841.403.171),1.371.412.475.370,1.112.681.613.424,140.832.752.940,(115.471.154.984),1.138.043.211.380,1611962128767.0,28291749774.0,-268841403171.0,1371412475370.0,1112681613424.0,140832752940.0,-115471154984.0,1138043211380.0
Cổ phiếu vàCCQ churaniêm yết,Cổ phiếu vàCCQ churaniêm yết,Cổ phiếu vàCCQ churaniêm yết,120.582.017.570,11.864.293.450,(19.556.918.092),112.889.392.928,105.931.465.352,13.667.728.441,(31.224.789.073),88.374.404.720,120582017570.0,11864293450.0,-19556918092.0,112889392928.0,105931465352.0,13667728441.0,-31224789073.0,88374404720.0
Trải phiếuchưa niêm yết,Trải phiếuchưa niêm yết,Trải phiếuchưa niêm yết,560.731.951.620,-,(5.048.000.000),555.683.951.620,204.725.480.000,-,-,204.725.480.000,560731951620.0,,-5048000000.0,555683951620.0,204725480000.0,,,204725480000.0
AFS,AFS,AFS,914.532.853.535,363.756.998.724,(13.204.579.959),1.265.085.272.300,735.818.245.259,805.931.474.854,(6.886.120.813),1.534.863.599.300,914532853535.0,363756998724.0,-13204579959.0,1265085272300.0,735818245259.0,805931474854.0,-6886120813.0,1534863599300.0
Cổ phiếu niêmyết,Cổ phiếu niêmyết,Cổ phiếu niêmyết,486.920.806.635,363.756.998.724,(13.204.579.959),837.473.225.400,573.611.017.959,789.009.074.854,(6.886.120.813),1.355.733.972.000,486920806635.0,363756998724.0,-13204579959.0,837473225400.0,573611017959.0,789009074854.0,-6886120813.0,1355733972000.0
Cổ phiếu churaniêm yết,Cổ phiếu churaniêm yết,Cổ phiếu churaniêm yết,388.517.146.900,-,-,388.517.146.900,162.207.227.300,16.922.400.000,-,179.129.627.300,388517146900.0,,,388517146900.0,162207227300.0,16922400000.0,,179129627300.0
Trải phiếuchưa niêm yết,Trải phiếuchưa niêm yết,Trải phiếuchưa niêm yết,39.094.900.000,-,-,39.094.900.000,-,-,-,-,39094900000.0,,,39094900000.0,,,,
Tổng cộng,Tổng cộng,Tổng cộng,3.207.808.951.492,403.913.041.948,(306.650.901.222),3.305.071.092.218,2.159.156.804.035,960.431.956.235,(153.582.064.870),2.966.006.695.400,3207808951492.0,403913041948.0,-306650901222.0,3305071092218.0,2159156804035.0,960431956235.0,-153582064870.0,2966006695400.0
