row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Chi phí phát triển phân mềm,Chi phí phát triển phân mềm,Chi phí phát triển phân mềm,4.923.184.107,21.147.664.427,4923184107.0,21147664427.0
Chi phí xây dựng cơ bản khác (máy móc thiết bị),Chi phí xây dựng cơ bản khác (máy móc thiết bị),Chi phí xây dựng cơ bản khác (máy móc thiết bị),-,26.006.810.328,,26006810328.0
Tổng cộng,Tổng cộng,Tổng cộng,4.923.184.107,47.154.474.755,4923184107.0,47154474755.0
