row_label_raw,row_label_full,Số dư đầu năm > Mua trong năm > Thanh lý công ty liên kết trong năm,Năm nayVND > 812.945.220.865 > 187.750.420.302 > (258.184.136.754),Năm trướcVND > 709.336.586.920 > 320.400 > -,numeric__Năm nayVND > 812.945.220.865 > 187.750.420.302 > (258.184.136.754),numeric__Năm trướcVND > 709.336.586.920 > 320.400 > -
Điều chỉnh do công ty liên kết thay đổi tỷ lệ sở hữu tải công ty con của công ty liên kết,Điều chỉnh do công ty liên kết thay đổi tỷ lệ sở hữu tải công ty con của công ty liên kết,Điều chỉnh do công ty liên kết thay đổi tỷ lệ sở hữu tải công ty con của công ty liên kết,(24.489.167.761),14.509.242.199,-24489167761.0,14509242199.0
Chênh lệch do công ty liên kết thay đổi số lượng cổ phiếu lưu hành,Chênh lệch do công ty liên kết thay đổi số lượng cổ phiếu lưu hành,Chênh lệch do công ty liên kết thay đổi số lượng cổ phiếu lưu hành,(6.321.512.555),-,-6321512555.0,
Lãi từ công ty liên kết ghi nhận vào báo cáo kết quả hoạt động hợp nhất trong năm,Lãi từ công ty liên kết ghi nhận vào báo cáo kết quả hoạt động hợp nhất trong năm,Lãi từ công ty liên kết ghi nhận vào báo cáo kết quả hoạt động hợp nhất trong năm,69.602.389.875,105.518.563.847,69602389875.0,105518563847.0
- Phân chia sẻ lãi trong năm (thuyết minh 36),- Phân chia sẻ lãi trong năm (thuyết minh 36),- Phân chia sẻ lãi trong năm (thuyết minh 36),69.602.389.875,105.518.563.847,69602389875.0,105518563847.0
Cổ tức thực nhận,Cổ tức thực nhận,Cổ tức thực nhận,(17.022.453.000),(16.419.492.501),-17022453000.0,-16419492501.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,764.280.760.972,812.945.220.865,764280760972.0,812945220865.0
