row_label_raw,row_label_full,col_0,Khối lượnggiao dịch thực hiệntrong năm(đơn vị),Giá trịgiao dịch thực hiệntrong năm(VND),numeric__Khối lượnggiao dịch thực hiệntrong năm(đơn vị),numeric__Giá trịgiao dịch thực hiệntrong năm(VND)
a. Của Công ty,a. Của Công ty,a. Của Công ty,313.458.204,30.184.034.925.480,313458204.0,30184034925480.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,57.058.204,2.546.975.025.480,57058204.0,2546975025480.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,255.800.000,27.628.764.900.000,255800000.0,27628764900000.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,600.000,8.295.000.000,600000.0,8295000000.0
b. Của nhà đầu tư,b. Của nhà đầu tư,b. Của nhà đầu tư,16.108.926.404,565.408.649.269.359,16108926404.0,565408649269359.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,16.037.620.894,562.413.562.416.359,16037620894.0,562413562416359.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,22.022.000,2.276.236.179.000,22022000.0,2276236179000.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,49.283.510,718.850.674.000,49283510.0,718850674000.0
Tổng cộng,Tổng cộng,Tổng cộng,16.422.384.608,595.592.684.194.839,16422384608.0,595592684194839.0
