row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá mua VND,Số cuối năm > Giá trị giảm giá VND,Số đầu năm > Số lượng,Số đầu năm > Giá mua VND,Số đầu năm > Giá trị giảm giá VND,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá mua VND,numeric__Số cuối năm > Giá trị giảm giá VND,numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá mua VND,numeric__Số đầu năm > Giá trị giảm giá VND
HPG,HPG,HPG,613.760,24.673.914.626,(5.678.042.626),-,-,-,613760.0,24673914626.0,-5678042626.0,,,
TCB,TCB,TCB,408.200,14.715.008.704,(4.163.038.704),-,-,-,408200.0,14715008704.0,-4163038704.0,,,
GEX,GEX,GEX,549.480,15.436.140.698,(3.265.158.698),-,-,-,549480.0,15436140698.0,-3265158698.0,,,
VIT,VIT,VIT,349.770,6.259.812.146,(2.272.434.146),349.770,7.455.292.146,(1.159.432.146),349770.0,6259812146.0,-2272434146.0,349770.0,7455292146.0,-1159432146.0
MBB,MBB,MBB,360.848,8.047.930.035,(1.029.436.435),114.100,2.912.600.611,(14.460.611),360848.0,8047930035.0,-1029436435.0,114100.0,2912600611.0,-14460611.0
VHM,VHM,VHM,200.728,18.446.441.744,(3.713.006.544),-,-,-,200728.0,18446441744.0,-3713006544.0,,,
ACB,ACB,ACB,233.445,9.025.054.205,(2.115.082.205),-,-,-,233445.0,9025054205.0,-2115082205.0,,,
Khác,Khác,Khác,3.406.689,201.621.027.648,(10.428.556.055),2.487.310,70.588.802.928,(4.580.916.428),3406689.0,201621027648.0,-10428556055.0,2487310.0,70588802928.0,-4580916428.0
Tổng,Tổng,Tổng,6.122.920,298.225.329.806,(32.664.755.413),2.951.180,80.956.695.685,(5.754.809.185),6122920.0,298225329806.0,-32664755413.0,2951180.0,80956695685.0,-5754809185.0
