row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Chứng chỉ quỹ,Chứng chỉ quỹ,Chứng chỉ quỹ,59.459.920.000,59.459.920.000,59459920000.0,59459920000.0
Cổ phiếu,Cổ phiếu,Cổ phiếu,298.965.390.000,70.732.100.000,298965390000.0,70732100000.0
Trái phiếu,Trái phiếu,Trái phiếu,555.000.000.000,250.000.000.000,555000000000.0,250000000000.0
Tổng cộng,Tổng cộng,Tổng cộng,913.425.310.000,380.192.020.000,913425310000.0,380192020000.0
