row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,967.133.690,682.769.422,,,967133690.0,682769422.0
310,310,310,I. Nợ ngắn hạn,,587.454.564,505.292.040,,,587454564.0,505292040.0
311,311,311,1. Phải trả người bán ngắn hạn,21.1,57.785.917,45.035.056,,211.0,57785917.0,45035056.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,21.2,139.519.412,138.374.890,,212.0,139519412.0,138374890.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,22,35.125.248,32.757.658,,22.0,35125248.0,32757658.0
314,314,314,4. Phải trả người lao động,,2.499.134,2.075.846,,,2499134.0,2075846.0
315,315,315,5. Chi phí phải trả ngắn hạn,23,98.844.756,61.580.081,,23.0,98844756.0,61580081.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,24,4.949.132,4.330.490,,24.0,4949132.0,4330490.0
319,319,319,7. Phải trả ngắn hạn khác,25,124.433.425,119.603.634,,25.0,124433425.0,119603634.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,26,114.000.484,95.189.145,,26.0,114000484.0,95189145.0
321,321,321,9. Dự phòng phải trả ngắn hạn,28,10.297.056,6.345.240,,28.0,10297056.0,6345240.0
330,330,330,II. Nợ dài hạn,,379.679.126,177.477.382,,,379679126.0,177477382.0
332,332,332,1. Người mua trả tiền trước dài hạn,21.2,949.876,-,,212.0,949876.0,
333,333,333,2. Chi phí phải trả dài hạn,23,2.873.387,648.257,,23.0,2873387.0,648257.0
336,336,336,3. Doanh thu chưa thực hiện dài hạn,24,5.522.282,4.368.280,,24.0,5522282.0,4368280.0
337,337,337,4. Phải trả dài hạn khác,25,123.085.730,28.410.070,,25.0,123085730.0,28410070.0
338,338,338,5. Vay và nợ thuê tài chính dài hạn,26,221.419.341,129.041.914,,26.0,221419341.0,129041914.0
339,339,339,6. Trải phiếu hoàn đối,27,3.081.207,3.688.998,,27.0,3081207.0,3688998.0
341,341,341,7. Thuế thu nhập hoãn lại phải trả,36.3,2.370.025,2.257.717,,363.0,2370025.0,2257717.0
342,342,342,8. Dự phòng phải trả dài hạn,28,20.377.278,9.062.146,,28.0,20377278.0,9062146.0
