row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,154.572.544,65.061.922,154572544.0,65061922.0
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,92.517.954,44.124.206,92517954.0,44124206.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,37.957.657,36.647.569,37957657.0,36647569.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,26.491.003,22.674.003,26491003.0,22674003.0
"Chi phí khấu hao, hao món và phân bổ lợi thế thương mại","Chi phí khấu hao, hao món và phân bổ lợi thế thương mại","Chi phí khấu hao, hao món và phân bổ lợi thế thương mại",31.665.247,22.627.124,31665247.0,22627124.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),36.011.092,20.067.781,36011092.0,20067781.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,379.215.497,211.202.605,379215497.0,211202605.0
