row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,26.442.791,20.699.912,26442791.0,20699912.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,2.201.644,3.394.366,2201644.0,3394366.0
Chi phí phát hành,Chi phí phát hành,Chi phí phát hành,2.716.945,2.280.132,2716945.0,2280132.0
Trích lập dự phòng giảm giả trị các khoản đầu tư,Trích lập dự phòng giảm giả trị các khoản đầu tư,Trích lập dự phòng giảm giả trị các khoản đầu tư,1.741.159,862.270,1741159.0,862270.0
Chi phí từ mua lại trái phiếu hoán đổi (i),Chi phí từ mua lại trái phiếu hoán đổi (i),Chi phí từ mua lại trái phiếu hoán đổi (i),5.288.724,-,5288724.0,
Chi phí lãi cọc hợp đồng hợp tác kinh doanh (ii),Chi phí lãi cọc hợp đồng hợp tác kinh doanh (ii),Chi phí lãi cọc hợp đồng hợp tác kinh doanh (ii),2.344.394,785.172,2344394.0,785172.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,6.557.300,3.186.243,6557300.0,3186243.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,47.292.957,31.208.095,47292957.0,31208095.0
