row_label_raw,row_label_full,col_0,Don vị tính: triệu VND,Don vị tính: triệu VND_1,numeric__Don vị tính: triệu VND,numeric__Don vị tính: triệu VND_1
,,,Số cuối năm,Số đầu năm,,
Tiền mặt,Tiền mặt,Tiền mặt,19.630,15.780,19630.0,15780.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,35.958.629,32.299.325,35958629.0,32299325.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,11.138,17.247,11138.0,17247.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,37.552.845,10.250.014,37552845.0,10250014.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,73.542.242,42.582.366,73542242.0,42582366.0
