row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,733.721,118.865,850.675,205.326,733721.0,118865.0,850675.0,205326.0
Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,54.000,-,60.000,-,54000.0,,60000.0,
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,203.137,75.899,-,-,203137.0,75899.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,990.858,194.764,910.675,205.326,990858.0,194764.0,910675.0,205326.0
