row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,151.488.935,153.834.481,,,151488935.0,153834481.0
410,410,410,I. Vốn chủ sở hữu,29,151.488.935,153.834.481,,29.0,151488935.0,153834481.0
411,411,411,1. Vốn cổ phần đã phát hành,,77.334.919,38.785.833,,,77334919.0,38785833.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,77.060.310,38.236.616,,,77060310.0,38236616.0
411b,411b,411b,- Cổ phiếu ưu đãi,,274.609,549.217,,,274609.0,549217.0
412,412,412,2. Thặng dư vốn cổ phần,,2.037.169,40.308.020,,,2037169.0,40308020.0
414,414,414,3. Vốn khác của chủ sở hữu,,15.306.530,15.306.530,,,15306530.0,15306530.0
415,415,415,4. Cổ phiếu quỹ,,(1.344.123),(1.344.123),,,-1344123.0,-1344123.0
417,417,417,5. Chênh lệch tỷ giá hối đoái,,(163.385),(235.621),,,-163385.0,-235621.0
420,420,420,6. Quỹ khác thuộc vốn chủ sở hữu,,117.845,107.845,,,117845.0,107845.0
421,421,421,7. Lợi nhuận sau thuế chưa phân phối,,54.277.387,44.468.350,,,54277387.0,44468350.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,44.459.675,14.099.160,,,44459675.0,14099160.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,9.817.712,30.369.190,,,9817712.0,30369190.0
429,429,429,8. Lợi ích cổ đông không kiểm soát,,3.922.593,16.437.647,,,3922593.0,16437647.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,1.118.622.625,836.603.903,,,1118622625.0,836603903.0
