row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,,
Số đầu năm,Vốn đầu tư đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,38.785.833,38.785.833,38785833.0,38785833.0
Phát hành cổ phiếu thường,Vốn đầu tư đã góp của chủ sở hữu > Phát hành cổ phiếu thường,Phát hành cổ phiếu thường,38.530.155,-,38530155.0,
Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông,Vốn đầu tư đã góp của chủ sở hữu > Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông,Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông,18.931,-,18931.0,
Số cuối năm,Vốn đầu tư đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,77.334.919,38.785.833,77334919.0,38785833.0
