row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,30.1,331.874.704,189.090.599,,301.0,331874704.0,189090599.0
02,02,02,2. Các khoản giảm trừ doanh thu,30.1,(37.143),(22.559),,301.0,-37143.0,-22559.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,30.1,331.837.561,189.068.040,,301.0,331837561.0,189068040.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,31,(279.154.754),(161.767.222),,31.0,-279154754.0,-161767222.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,52.682.807,27.300.818,,,52682807.0,27300818.0
21,21,21,6. Doanh thu hoạt động tài chính,30.3,50.463.250,47.925.492,,303.0,50463250.0,47925492.0
22,22,22,7. Chỉ phí tài chính Trong đó: Chỉ phí lãi vay và chỉ phí phát hành,32,(47.292.957),(31.208.095),,32.0,-47292957.0,-31208095.0
23,23,23,7. Chỉ phí tài chính Trong đó: Chỉ phí lãi vay và chỉ phí phát hành,,(29.159.736),(22.980.044),,,-29159736.0,-22980044.0
24,24,24,"8. Phần lãi trong công ty liên doanh, liên kết",19.1,1.138.193,848.773,,191.0,1138193.0,848773.0
25,25,25,9. Chỉ phí bán hàng,33,(31.065.065),(18.053.919),,33.0,-31065065.0,-18053919.0
26,26,26,10. Chỉ phí quản lý doanh nghiệp,33,(17.988.849),(15.148.307),,33.0,-17988849.0,-15148307.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,7.937.379,11.664.762,,,7937379.0,11664762.0
31,31,31,12. Thu nhập khác,34,25.161.233,10.068.646,,34.0,25161233.0,10068646.0
32,32,32,13. Chỉ phí khác,34,(6.661.237),(4.994.702),,34.0,-6661237.0,-4994702.0
40,40,40,14. Lợi nhuận khác,34,18.499.996,5.073.944,,34.0,18499996.0,5073944.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,26.437.375,16.738.706,,,26437375.0,16738706.0
51,51,51,16. Chỉ phí thuế TNDN hiện hành,36,(14.620.520),(12.913.575),,36.0,-14620520.0,-12913575.0
52,52,52,17. (Chỉ phí)/thu nhập thuế TNDN hoãn lại,36,(752.041),1.450.927,,36.0,-752041.0,1450927.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,11.064.814,5.276.058,,,11064814.0,5276058.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,29.1,11.349.934,11.903.028,,291.0,11349934.0,11903028.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,29.1,(285.120),(6.626.970),,291.0,-285120.0,-6626970.0
