row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Lãi từ chuyển nhượng công ty con và thanh lý các khoản đầu tư tài chính (i),Lãi từ chuyển nhượng công ty con và thanh lý các khoản đầu tư tài chính (i),Lãi từ chuyển nhượng công ty con và thanh lý các khoản đầu tư tài chính (i),39.723.679,42.321.291,39723679.0,42321291.0
"Lãi tiền gửi, tiền cho vay và các khoản tạm ứng","Lãi tiền gửi, tiền cho vay và các khoản tạm ứng","Lãi tiền gửi, tiền cho vay và các khoản tạm ứng",6.756.082,4.628.985,6756082.0,4628985.0
Doanh thu hoạt động tài chính khác (ii),Doanh thu hoạt động tài chính khác (ii),Doanh thu hoạt động tài chính khác (ii),3.983.489,975.216,3983489.0,975216.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,50.463.250,47.925.492,50463250.0,47925492.0
