row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Nhận đặt cọc chuyển nhượng dự án bắt đồng sản,6.200.000,6.815.311,,,6200000.0,6815311.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Lãi cọc hợp đồng hợp tác đầu tư,1.938.809,637.798,,,1938809.0,637798.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Nhận tiền trả trước cho mục đích chuyển nhượng bắt đồng sản,1.296.530,-,,,1296530.0,
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Gớp vốn bằng tài sản cho mục đích hợp tác đầu tư,1.011.568,2.214.659,,,1011568.0,2214659.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Doanh thu từ chia sẻ lợi nhuận hợp đồng hợp tác đầu tư,125.081,212.356,,,125081.0,212356.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Doanh thu từ cung cấp dịch vụ,119.460,95.078,,,119460.0,95078.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Hoàn trả cọc hợp đồng hợp tác đầu tư,110.498,-,,,110498.0,
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Nhận đặt cọc từ hợp đồng hợp tác đầu tư,-,2.011.724,,,,2011724.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Nhận đặt cọc từ hợp đồng hợp tác đầu tư,1.745.870,1.153.649,,,1745870.0,1153649.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Gớp vốn bằng tài sản cho mục đích hợp tác đầu tư,1.769.613,4.605.046,,,1769613.0,4605046.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Chi phí đi thuê trung tâm thương mại,750.405,731.010,,,750405.0,731010.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Lãi cọc hợp đồng hợp tác đầu tư,423.134,237.042,,,423134.0,237042.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Doanh thu từ chuyển nhượng bắt đồng sản,236.259,-,,,236259.0,
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Chi phí chia sẻ doanh thu hợp đồng hợp tác đầu tư,194.740,65.205,,,194740.0,65205.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Hoàn trả cọc hợp đồng hợp tác đầu tư,217.467,-,,,217467.0,
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Doanh thu từ chia sẻ lợi nhuận hợp đồng hợp tác đầu tư,147.241,75.775,,,147241.0,75775.0
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Gớp vốn cho mục đích hợp tác đầu tư,140.000,-,,,140000.0,
"Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")","Công ty TNHH Văn hành Vincom Retail (""Công ty Vận hành Vincom Retail"")",Công ty liên kết,Gớp vốn,125.444,-,,,125444.0,
"Công ty TNHH Đầu tư và Phát triển Đỏ thị Suối Hoa (""Công ty Suối Hoa"") (i)","Công ty TNHH Đầu tư và Phát triển Đỏ thị Suối Hoa (""Công ty Suối Hoa"") (i)","Công ty TNHH Đầu tư và Phát triển Đỏ thị Suối Hoa (""Công ty Suối Hoa"") (i)",Công ty liên kết,Gớp vốn cho mục đích hợp tác đầu tư,371.634,201.342,,,371634.0,201342.0
Công ty VinEnergo,Công ty VinEnergo,Công ty VinEnergo,Chịu sự kiểm soát chung,Gớp vốn,5.383.650,-,,,5383650.0,
Công ty VinSpeed,Công ty VinSpeed,Công ty VinSpeed,Chịu sự kiểm soát chung,Gớp vốn,4.500.000,-,,,4500000.0,
Công ty Novatech,Công ty Novatech,Công ty Novatech,Chịu sự kiểm soát chung,Phải trả từ hợp đồng thuê bản quyền,25.198.912,-,,,25198912.0,
Công ty Novatech,Công ty Novatech,Công ty Novatech,Chịu sự kiểm soát chung,Cấn trừ công nợ,23.400.314,-,,,23400314.0,
Công ty Novatech,Công ty Novatech,Công ty Novatech,Chịu sự kiểm soát chung,Thanh toán tiền cho hợp đồng thuê bản quyền,1.798.598,-,,,1798598.0,
