row_label_raw,row_label_full,Ngắn hạn,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị ghi sổ
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),8.254.830,8.254.830,5.090.634,5.090.634,8254830.0,8254830.0,5090634.0,5090634.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.254.830,8.254.830,5.090.634,5.090.634,8254830.0,8254830.0,5090634.0,5090634.0
,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,
Dài hạn,Dài hạn,Dài hạn,Giá gốc,Giá trị ghi sổ,Giá gốc,Giá trị ghi sổ,,,,
Tiền gửi có kỳ hạn (ii),Dài hạn > Tiền gửi có kỳ hạn (ii),Tiền gửi có kỳ hạn (ii),368.150,368.150,39.466,39.466,368150.0,368150.0,39466.0,39466.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,368.150,368.150,39.466,39.466,368150.0,368150.0,39466.0,39466.0
