row_label_raw,row_label_full,Khoản vay,Nguyên tệ,Lãi suất,numeric__Nguyên tệ,numeric__Lãi suất
Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,VND,"Lãi suất thả nổi, lãi suất trong năm từ 6,5%/năm đến 14,5%/năm",,
Khoản vay không có tài sản đảm bảo,Khoản vay không có tài sản đảm bảo,Khoản vay không có tài sản đảm bảo,VND,"Lãi suất cố định, lãi suất trong năm từ 11%/năm đến 12%/năm",,
Khoản vay có tài sản đảm bảo và không có hợp đồng hoán đối lãi suất,Khoản vay có tài sản đảm bảo và không có hợp đồng hoán đối lãi suất,Khoản vay có tài sản đảm bảo và không có hợp đồng hoán đối lãi suất,USD,"Lãi suất thả nổi, lãi suất trong năm từ 4,66%/năm đến 9,09%/năm",,
Khoản vay có tài sản đảm bảo và có lãi suất thả nổi được hoán đối thành lãi suất cố định (đồng thời có tỷ giá giao dịch cố định) theo hợp đồng hoán đối,Khoản vay có tài sản đảm bảo và có lãi suất thả nổi được hoán đối thành lãi suất cố định (đồng thời có tỷ giá giao dịch cố định) theo hợp đồng hoán đối,Khoản vay có tài sản đảm bảo và có lãi suất thả nổi được hoán đối thành lãi suất cố định (đồng thời có tỷ giá giao dịch cố định) theo hợp đồng hoán đối,USD,"Lãi suất cố định theo hợp đồng hoán đổi, lãi suất trong năm từ 4,1%/năm đến 9,4%/năm",,
Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,EUR,"Lãi suất thả nổi, lãi suất trong năm từ 4,76%/năm đến 5,81%/năm",,
Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,IDR,"Lãi suất thả nổi, lãi suất trong năm 8,46%/năm",,
Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,Khoản vay có tài sản đảm bảo,INR,"Lãi suất thả nổi, lãi suất trong năm 11,45%/năm",,
