row_label_raw,row_label_full,(b),Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước_1,Thuế và các khoản khác phải thu Nhà nước_2,numeric__Thuế và các khoản khác phải thu Nhà nước,numeric__Thuế và các khoản khác phải thu Nhà nước_1,numeric__Thuế và các khoản khác phải thu Nhà nước_2
(b),(b),(b),Thuế nhập khẩu,17.940.509.679,27.428.515.001,,17940509679.0,27428515001.0
(b),(b),(b),Thuế GTGT hàng nhập khẩu,4.417.560.000,4.417.560.000,,4417560000.0,4417560000.0
(b),(b),(b),Khác,11.398.304,13.985.418,,11398304.0,13985418.0
,,,,22.369.467.983,31.860.060.419,,22369467983.0,31860060419.0
